Id.Latido,Registro,Error,Time,Type,C1_BIC,C2_BIC,RR1,RR2
7053,203,0.155555,721.579279,1,518.51385,399.21588,291,0
7054,210,0.029613,1959.435052,1,388.6417,172.89293,259,16
7056,117,0.086768,3715.477283,1,397.09622,373.28723,440,0
7058,215,0.016306,1607.464736,1,307.31998,161.95308,192,7
7059,203,0.062463,9315.492241,1,498.36758,209.42023,152,136
7060,228,0.066751,6974.781828,1,355.22803,501.35095,317,0
7061,223,0.006992,9772.860752,1,379.58817,192.03542,248,0
7062,209,0.125619,3262.939994,1,365.45737,279.1448,222,0
7063,222,0.18879,7408.280094,1,377.75223,365.68973,168,76
7064,215,0.034306,1138.508007,1,356.92184,154.23045,196,16
7065,116,0.057623,4685.94545,1,507.32156,378.14932,267,3
7067,203,0.212653,8898.403067,1,432.07562,538.2369,247,0
7070,123,0.031692,5848.960008,1,385.9295,360.28726,426,51
7071,233,0.080442,3960.251504,1,525.5854,341.1804,282,0
7073,230,0.054869,5698.012346,1,446.90262,376.51578,243,15
7074,101,0.060612,2165.549271,1,306.96188,143.447,328,0
7075,205,0.162312,2446.691864,1,299.66333,249.11171,266,2
7076,116,0.075708,9634.509096,1,487.7685,244.66304,257,8
7078,200,0.104277,923.220033,1,392.23526,45.246677,272,0
7079,123,0.030333,7672.5569,1,351.03024,353.40268,481,0
7080,219,0.070988,9961.560417,1,407.65103,465.51062,315,0
7082,210,0.071832,4511.488692,1,426.96817,175.29565,280,0
7083,223,0.009618,3963.48451,1,406.24683,218.61325,251,0
7084,115,0.13527,5592.071097,1,464.1512,356.44528,353,0
7085,103,0.01517,1019.293183,1,320.1784,325.07486,300,9
7086,210,0.049523,1717.042214,1,423.08954,163.33142,201,110
7087,208,0.151095,3340.767125,1,395.8898,293.0229,201,19
7088,205,0.16169,5826.03187,1,339.79227,273.73834,261,9
7089,223,0.011304,4153.288046,1,412.12823,202.25723,258,0
7090,116,0.034293,4326.860811,1,446.9377,305.70642,283,0
7091,203,0.086365,6681.468228,1,504.22403,315.6067,131,193
7092,222,0.433707,6713.973626,1,490.51553,370.17087,285,0
7093,122,0.08089,7156.703494,1,425.474,304.9442,265,0
7094,209,0.059108,1103.808863,1,389.08975,195.61104,227,14
7095,209,0.245589,8833.700984,1,431.28818,337.59845,207,0
7097,219,0.041916,7426.368738,1,446.1255,403.31677,333,0
7098,122,0.0658,5019.092061,1,437.15756,289.14542,249,21
7099,233,0.024995,290.952014,1,438.83078,417.16785,286,0
7100,200,0.089375,9330.786118,1,346.0731,330.7246,292,0
7101,233,0.096326,4481.845835,1,481.6052,527.1054,203,0
7102,230,0.15274,7151.701119,1,464.84848,465.06415,286,0
7103,113,0.144752,2526.405746,1,339.16852,311.6673,346,53
7105,105,0.13657,4768.550712,1,363.2135,259.1688,241,1
7106,112,0.264644,4049.391345,1,390.73376,314.0184,267,0
7108,106,0.324223,4947.129022,1,568.2377,306.7868,339,6
7109,205,0.117168,9210.077873,1,327.74506,236.42552,258,13
7110,106,0.312633,6518.874082,1,597.15137,401.99304,355,0
7112,105,0.11547,9390.797381,1,426.16342,374.40686,263,0
7113,106,0.34333,683.901995,1,498.86176,377.55814,401,0
7114,208,0.22856,7258.143867,1,434.61206,275.1542,303,0
7115,209,0.174756,9727.731657,1,364.55408,322.38632,233,0
7116,106,0.243585,5628.868927,1,586.8596,255.2649,344,0
7117,210,0.108079,1383.902767,1,389.95862,228.48439,260,0
7118,213,0.06252,8481.755898,1,539.2562,426.13266,203,0
7119,209,0.17888,3111.185288,1,470.35565,258.96536,212,0
7120,117,0.011611,7580.078314,1,225.34209,298.11743,422,21
7123,101,0.339666,6899.326815,1,415.66058,212.8124,360,6
7125,101,0.157877,1280.486874,1,336.9675,135.17438,348,29
7126,222,0.072056,4447.294554,1,383.64594,393.07425,375,0
7128,202,0.01515,814.62364,1,322.60696,311.34793,242,0
7129,108,0.129948,3435.390758,1,375.63345,471.6457,346,29
7130,234,0.106564,8639.833339,1,485.62766,278.77374,239,0
7131,209,0.153326,8540.438762,1,349.0607,285.7862,237,0
7133,116,0.015048,4397.729071,1,464.67334,277.91882,284,0
7134,205,0.147471,3302.826043,1,290.7386,265.15915,232,0
7136,200,0.052916,9142.054801,1,391.99606,234.93456,284,0
7137,233,0.078174,9443.921478,1,512.82825,465.38754,213,0
7138,100,0.050576,914.298319,1,339.2077,306.4231,310,0
7139,115,0.060805,5268.742027,1,448.96387,253.1374,363,0
7141,121,0.025083,9492.105761,1,241.57788,362.34238,383,4
7142,215,0.024367,4236.339525,1,349.40015,93.66168,182,4
7147,222,0.400718,4998.830878,1,488.76566,383.8074,275,70
7148,213,0.048833,555.047857,1,528.3037,415.22958,202,0
7151,100,0.037154,4793.964563,1,286.2361,336.91766,280,12
7152,209,0.044395,5656.568575,1,335.34723,143.92563,234,0
7154,212,0.442555,6727.983945,1,505.1663,391.76035,238,0
7157,101,0.175603,9291.412315,1,467.88284,19.986053,351,0
7158,200,0.118351,9592.971556,1,441.77365,388.99442,309,0
7159,103,0.022165,5862.508101,1,377.97867,344.6211,310,0
7160,205,0.102037,9698.726838,1,312.62238,215.87422,249,9
7161,105,0.086251,5812.373417,1,437.92496,357.66974,255,5
7162,101,0.310378,9586.305173,1,335.2991,195.73763,399,0
7163,108,0.069767,277.079015,1,413.59106,416.02512,361,1
7165,223,0.010263,9215.444572,1,374.83527,252.70459,252,0
7166,201,0.009533,1431.990076,1,205.1144,259.9243,456,0
7168,200,0.198691,7989.602865,1,468.98087,433.7153,257,12
7169,114,0.306381,935.490192,1,423.22083,371.2901,330,5
7170,106,0.35348,2968.381488,1,592.271,375.57556,418,0
7171,221,0.032442,4406.843768,1,298.67267,192.23398,245,191
7172,228,0.061319,7462.455885,1,349.79532,493.31378,344,0
7173,213,0.041875,2768.77954,1,495.29413,442.3932,200,0
7174,220,0.056354,5927.286233,1,473.85126,263.70013,373,0
7175,228,0.065501,2568.437439,1,362.16565,522.964,331,0
7177,117,0.012604,9985.288821,1,260.0503,306.49677,376,0
7178,228,0.056394,7717.433104,1,349.88705,511.52487,329,1
7180,114,0.202712,9873.941418,1,381.39447,395.2135,388,17
7181,122,0.052475,1499.331297,1,416.76602,270.90143,263,17
7182,202,0.012299,8236.699172,1,272.2903,305.3135,327,18
7183,221,0.070356,7947.913653,1,331.82373,245.29616,227,105
7184,117,0.04088,2514.619086,1,393.3839,275.87195,433,2
7185,209,0.054437,340.917731,1,405.15405,148.77594,228,0
7186,123,0.035353,6367.461796,1,322.70718,380.8352,481,0
7188,234,0.205219,1356.738732,1,532.42676,339.39697,232,3
7189,210,0.064178,3519.846049,1,410.56735,200.30928,286,0
7190,101,0.091298,470.279052,1,287.27502,87.62557,361,0
7191,202,0.018684,3797.427921,1,274.49957,325.79883,318,0
7194,215,0.022663,3718.57407,1,345.0986,44.65276,216,0
7196,122,0.166566,3457.484196,1,451.26303,359.1305,303,0
7197,223,0.013983,3139.542654,1,411.64133,227.75688,330,0
7198,117,0.020362,5648.761683,1,302.88153,250.57962,418,0
7202,105,0.037238,3759.316331,1,394.74396,226.13895,257,14
7203,202,0.01454,5967.510339,1,315.57135,266.57986,276,0
7204,203,0.416728,5081.866127,1,530.85876,419.41516,183,212
7206,233,0.044112,809.96383,1,470.18713,408.18332,314,0
7208,119,0.025632,6630.865942,1,404.3187,342.12393,334,0
7209,122,0.039208,8656.366166,1,434.7164,261.04465,297,2
7210,106,0.24838,3613.89556,1,580.3146,324.8913,342,0
7211,234,0.224413,6343.330366,1,453.6285,350.70602,234,11
7212,112,0.325114,3058.597322,1,348.50952,390.77014,267,0
7213,112,0.305551,1761.372966,1,439.13678,280.57755,239,20
7214,201,0.021535,9396.792723,1,304.64322,277.25162,233,0
7215,121,0.023971,5939.603517,1,214.66246,375.16577,379,0
7216,102,0.08815,3663.212289,1,380.7529,504.00406,291,4
7217,106,0.268636,9494.244786,1,495.864,343.13464,359,0
7219,208,0.062324,1647.774341,1,230.87646,267.21497,242,5
7221,202,0.03321,3587.563044,1,422.39407,305.7739,187,0
7223,101,0.19912,9084.0764,1,357.23477,205.30539,293,0
7226,106,0.440831,6502.0344,1,596.054,371.60953,332,15
7227,203,0.017264,3736.237532,1,412.90335,290.77863,233,29
7228,119,0.026093,5378.621929,1,390.69604,331.0722,317,0
7229,105,0.137596,6414.394605,1,545.0804,367.6514,241,0
7230,114,0.075732,7819.35919,1,369.41525,442.38638,348,0
7232,103,0.022297,4131.900262,1,376.83865,326.37128,334,0
7233,202,0.019094,8046.619403,1,379.16284,289.63348,307,0
7234,209,0.153961,2006.909237,1,321.86743,284.4753,228,7
7236,112,0.311285,9070.949223,1,412.3816,312.61356,249,9
7237,202,0.012825,6032.711764,1,309.57373,290.36646,401,10
7238,121,0.011614,4898.694507,1,269.44446,251.45517,360,19
7239,119,0.036121,4845.828174,1,399.72775,363.55618,323,13
7241,221,0.071372,9620.255009,1,327.91748,238.30919,236,52
7242,209,0.324711,1373.019987,1,462.72415,348.08887,201,0
7243,201,0.011166,175.314743,1,231.49681,264.12262,425,0
7244,205,0.146629,4315.252119,1,369.28708,233.91328,338,0
7246,223,0.015101,7895.615049,1,437.77246,201.30934,246,17
7247,103,0.208022,7650.688639,1,312.4069,537.9202,332,0
7249,123,0.034938,1768.149241,1,335.162,375.95612,362,0
7251,212,0.338017,1290.952159,1,329.8228,371.48532,230,1
7252,203,0.215717,8926.116221,1,512.1642,361.03406,280,0
7253,100,0.054008,4935.233377,1,355.20358,338.5333,305,0
7254,215,0.028226,3043.38068,1,332.38608,154.74344,193,0
7255,234,0.128762,7478.313957,1,477.97525,315.7804,231,0
7256,234,0.117734,794.674724,1,461.5252,317.715,242,1
7257,201,0.01377,8023.534779,1,276.9207,239.66675,254,1
7258,230,0.051828,1178.191744,1,461.43137,402.5925,332,18
7259,103,0.011568,824.327672,1,335.65695,270.06616,310,2
7261,228,0.229206,8086.318769,1,443.419,523.9283,282,61
7262,203,0.074984,3453.796881,1,287.6088,364.73538,264,0
7263,201,0.053667,9156.73393,1,401.10278,351.4371,287,288
7265,209,0.275394,4868.978167,1,409.28476,360.0928,211,33
7267,223,0.008412,6292.241027,1,391.22763,211.5193,246,14
7269,222,0.160221,1620.494557,1,451.46118,375.99142,311,0
7270,209,0.121885,7065.766659,1,402.22958,237.37367,208,9
7271,121,0.015214,1635.520594,1,205.86774,323.85034,386,0
7272,213,0.059354,7225.835529,1,543.6015,429.327,205,0
7273,200,0.023016,6800.17504,1,312.96,75.17563,235,5
7276,212,0.391095,9414.241289,1,397.54703,368.47742,239,9
7278,106,0.265964,8035.38756,1,536.15094,343.88876,326,0
7279,208,0.099688,2171.024563,1,365.57288,213.57867,208,12
7281,116,0.032991,6537.70725,1,489.3368,329.46732,273,1
7282,100,0.040595,8137.793302,1,287.79715,326.5861,290,0
7284,233,0.051722,8346.012937,1,486.93765,427.15454,203,20
7285,115,0.026814,5542.751283,1,418.97632,179.43925,412,0
7286,103,0.018557,9891.857902,1,320.70422,291.4099,300,15
7290,122,0.074121,1633.486614,1,393.9894,294.92294,292,0
7291,203,0.32666,8479.374305,1,503.21024,505.19077,273,37
7293,113,0.088118,6587.14045,1,273.39087,246.0115,400,0
7294,115,0.161673,8592.399916,1,487.27545,360.6589,323,0
7295,103,0.016541,6070.857785,1,348.0613,317.0396,330,0
7297,101,0.199502,6055.081519,1,197.20845,174.47696,380,0
7298,113,0.095697,8960.195114,1,302.33414,304.65552,411,0
7301,233,0.057644,204.860141,1,501.54224,397.31693,263,0
7302,215,0.023955,7378.376174,1,334.824,159.9379,191,8
7304,233,0.079141,1622.473675,1,518.3824,420.25034,234,0
7305,215,0.040284,5357.54886,1,374.41742,204.58223,189,17
7307,119,0.029742,4286.399766,1,416.66742,351.97,313,0
7308,116,0.018491,6624.095363,1,465.53192,292.8238,282,10
7309,203,0.221425,3953.235482,1,389.17456,519.8461,211,0
7310,105,0.114961,7667.780198,1,401.21692,316.6854,245,96
7311,100,0.048847,446.996229,1,346.42838,349.26663,326,0
7312,201,0.011379,3977.180115,1,230.57216,269.9119,493,0
7313,114,0.425637,2721.832477,1,425.1628,371.63678,324,0
7314,210,0.061572,6761.26555,1,395.64914,224.65616,262,0
7315,105,0.10657,7720.744329,1,431.338,351.32773,270,0
7316,222,0.057347,8381.966341,1,321.0049,324.30426,169,200
7319,223,0.006988,8785.138574,1,363.72534,211.50302,254,0
7320,234,0.15079,7805.376519,1,505.85162,342.54388,221,0
7321,100,0.074801,6380.119713,1,347.72287,319.51334,284,0
7322,114,0.203895,3977.968527,1,409.6626,412.17535,359,0
7323,221,0.042935,4127.651314,1,251.71414,239.58305,247,153
7324,119,0.033347,7586.007094,1,407.46054,345.60696,336,111
7326,103,0.014918,7102.807195,1,318.35117,324.415,339,0
7328,219,0.025019,9811.664012,1,390.78244,349.76602,305,231
7330,219,0.045855,1883.61783,1,433.04755,430.30518,545,0
7331,222,0.410365,5491.32408,1,483.326,355.047,302,0
7333,100,0.025404,8919.896414,1,294.61285,293.03806,284,6
7334,201,0.0153,6507.056291,1,217.38124,291.59402,704,0
7335,202,0.033563,1826.40558,1,328.04373,337.79907,157,0
7336,233,0.033461,5799.918172,1,471.7085,355.91083,215,0
7337,105,0.049829,5253.610921,1,399.9926,259.22592,237,0
7338,234,0.115275,8097.138164,1,473.34137,319.0753,234,8
7339,215,0.011728,4364.344603,1,313.4562,43.400505,200,0
7340,213,0.352029,8563.831505,1,676.5233,650.7416,-649850,1300130
7342,219,0.104575,7289.724561,1,445.72055,470.83893,339,113
7343,113,0.153099,3722.344237,1,337.13116,284.8189,361,29
7345,231,0.080401,7443.019242,1,402.20685,238.71881,597,4
7347,121,0.010496,6059.585105,1,189.91885,299.8491,372,0
7348,219,0.071627,767.356558,1,437.60947,447.705,254,59
7349,234,0.131256,9381.921439,1,512.17194,262.94193,251,0
7350,203,0.2086,2454.953767,1,497.1958,362.69174,134,105
7351,234,0.127077,9466.513039,1,511.0181,272.27118,225,14
7352,108,0.236747,2746.875084,1,346.22717,536.73376,327,2
7353,209,0.122407,6617.340282,1,302.61652,355.22556,232,0
7354,205,0.265288,6121.58523,1,319.68402,320.78635,237,2
7355,209,0.077405,8045.668549,1,373.56873,235.68932,224,7
7356,100,0.058837,5013.627967,1,333.31906,338.4877,294,0
7357,234,0.068885,8534.360836,1,475.93317,235.25888,234,0
7360,228,0.112805,2837.872093,1,406.7099,550.19775,334,107
7362,103,0.019716,2950.506836,1,358.3439,344.21344,314,0
7364,201,0.01489,9129.902177,1,290.65146,257.3177,223,0
7365,115,0.053025,3395.424108,1,456.6737,218.2012,283,17
7366,200,0.21949,1504.50259,1,434.50027,112.76981,291,0
7368,215,0.026406,5293.430249,1,325.41956,193.12613,210,0
7369,222,0.381525,4684.838826,1,479.0818,314.70273,288,9
7370,101,0.056226,3756.153721,1,300.2925,-27.137503,351,0
7373,105,0.099917,6956.911331,1,426.52917,349.55392,264,3
7374,122,0.053496,9750.742929,1,432.72287,263.28995,259,0
7375,233,0.097793,1583.406256,1,537.2812,421.37698,277,0
7376,105,0.085165,5308.926537,1,422.66693,312.98132,263,0
7377,210,0.060176,9012.034788,1,399.00858,234.54709,257,124
7381,200,0.063347,6528.374434,1,348.73135,116.756,334,0
7383,114,0.123772,2612.997589,1,432.77734,369.0959,358,0
7384,202,0.011929,9211.289589,1,301.69507,288.203,422,0
7386,205,0.063588,5743.629578,1,323.57016,164.43214,227,14
7388,122,0.048639,958.597104,1,412.01285,265.899,272,0
7389,203,0.09735,2956.24752,1,474.6507,377.22565,233,1
7390,113,0.160829,1357.274094,1,368.92578,349.11417,395,0
7391,100,0.035209,3768.914336,1,301.29364,273.6603,288,16
7393,115,0.135711,7315.361291,1,496.34467,352.06342,330,12
7394,122,0.062441,2154.34696,1,446.6085,267.61172,282,0
7396,119,0.028755,4007.559707,1,389.89853,358.81122,330,0
7397,215,0.03344,3959.11985,1,365.5716,167.06172,185,0
7399,121,0.011416,7028.871393,1,182.0972,300.59775,358,0
7400,210,0.036278,1656.259611,1,398.70584,147.85652,260,28
7401,200,0.039594,7646.780494,1,335.73584,292.2221,389,0
7402,220,0.071738,4410.700115,1,489.12772,292.2221,323,0
7403,105,0.137453,9806.392887,1,396.5567,337.29846,267,0
7406,212,0.201824,8624.264913,1,432.26517,300.3216,231,7
7408,102,0.140415,1052.577461,1,398.73108,494.9872,281,15
7409,122,0.08588,5641.563188,1,425.40063,286.9487,284,0
7410,100,0.030965,1410.980568,1,335.50122,312.7293,294,6
7411,115,0.11451,3221.718302,1,476.51944,325.18134,312,0
7412,103,0.2458,7530.192882,1,379.21707,711.1323,312,18
7415,115,0.049767,8478.566861,1,475.91165,223.44441,331,35
7416,200,0.185022,6967.167676,1,424.31766,96.6869,338,0
7417,223,0.01583,9812.231562,1,320.40924,240.33179,248,0
7419,212,0.222699,3341.238468,1,312.9353,373.94083,250,0
7420,202,0.037815,9734.055353,1,338.19135,369.87158,232,0
7425,219,0.049493,7858.511397,1,404.89615,445.81,253,45
7427,112,0.201479,2403.146197,1,391.61407,321.79276,252,0
7428,230,0.122847,8388.092553,1,493.50455,438.00092,284,10
7429,202,0.0197,4271.634947,1,383.07654,235.11864,194,245
7431,222,0.097689,8613.072612,1,356.0345,342.23984,168,31
7434,116,0.058514,8642.889634,1,473.46402,356.26593,266,6
7435,223,0.01508,2634.160288,1,335.77676,204.17194,260,0
7437,221,0.074821,6820.076686,1,303.7215,216.38705,265,52
7438,101,0.381076,5083.33516,1,324.0164,239.09883,371,0
7440,101,0.292614,9805.046838,1,383.4428,234.6582,304,0
7441,122,0.050899,7335.628442,1,412.85193,272.95578,294,0
7442,213,0.03593,2165.669929,1,491.25583,390.00122,202,7
7443,219,0.064337,3660.330727,1,414.05832,455.73514,262,41
7444,201,0.013302,7700.993164,1,243.14952,261.319,411,7
7446,234,0.152674,7628.401066,1,517.44324,346.4072,248,0
7447,208,0.382141,1900.974492,1,533.7359,294.01587,228,0
7448,210,0.077748,1863.774874,1,412.3788,249.86328,308,0
7449,103,0.016634,6205.432207,1,328.59354,330.7884,304,3
7450,203,0.094314,7450.043666,1,431.3518,439.49927,174,183
7451,210,0.051116,8537.914592,1,416.2858,210.11429,286,0
7452,202,0.011213,4683.498755,1,295.92993,267.1141,216,40
7453,208,0.340507,4102.092321,1,494.81793,320.38165,259,0
7456,230,0.149764,1552.877661,1,480.90625,451.21408,310,12
7457,103,0.017383,2396.682587,1,332.93533,329.40262,298,0
7458,117,0.394292,4719.967991,1,516.99963,522.48126,431,0
7459,233,0.054806,1811.30819,1,510.1257,353.04977,213,0
7460,121,0.015364,4978.131572,1,233.80217,338.95056,373,0
7462,108,0.061947,7885.734767,1,431.45444,313.58456,386,46
7463,115,0.087605,7336.521405,1,441.43793,304.1741,346,0
7466,203,0.12526,4919.537931,1,461.4383,413.42313,238,0
7467,233,0.056124,2377.915687,1,499.18738,405.72354,206,11
7468,202,0.015446,4177.167196,1,327.36264,295.787,402,4
7471,108,0.061646,746.635484,1,381.14304,429.6701,386,18
7472,220,0.071699,7671.383986,1,519.88776,250.30487,299,8
7474,122,0.135743,7222.933997,1,419.12534,322.62036,253,0
7475,222,0.183417,6824.669066,1,393.15732,285.43777,284,0
7476,200,0.036007,3924.140098,1,362.71155,230.02956,342,0
7478,215,0.022748,3232.084411,1,359.94867,157.06445,198,0
7479,213,0.055045,7809.496344,1,519.51965,427.16644,198,11
7480,101,0.297807,7067.715318,1,275.586,163.05305,368,0
7483,114,0.064086,1724.883036,1,412.0989,363.86047,298,30
7484,122,0.130868,7082.447771,1,425.6019,324.81494,254,0
7485,117,0.014988,2129.714934,1,276.8947,274.59827,409,22
7488,210,0.056814,618.013816,1,393.30325,282.19397,238,63
7489,219,0.030387,3581.211987,1,399.36493,391.1938,265,0
7490,122,0.055018,7123.289925,1,425.02798,277.17056,270,0
7491,222,0.382218,1193.850965,1,450.96185,385.54697,288,42
7492,221,0.073283,8825.654189,1,390.053,215.79396,227,0
7493,112,0.23218,8244.471685,1,384.40262,320.36096,257,16
7494,103,0.024783,4671.786857,1,320.99603,295.19012,320,0
7495,215,0.031592,3145.1786,1,335.28,174.71489,200,0
7496,213,0.054663,9974.442781,1,528.69617,421.72684,201,0
7497,119,0.03438,9750.063856,1,416.91238,324.2349,441,0
7498,231,0.084668,4098.723509,1,431.47794,245.5909,583,24
7499,103,0.017037,1276.737088,1,351.04874,312.03296,314,5
7500,230,0.118953,8562.22408,1,487.48782,479.12906,260,14
7501,116,0.088067,1911.67786,1,485.8327,278.55862,260,4
7502,105,0.088944,6226.798174,1,380.5281,316.60184,271,0
7503,223,0.010436,6161.769839,1,392.95026,241.19582,267,0
7504,210,0.03131,5936.647789,1,367.80237,201.47551,262,0
7505,205,0.197351,8932.335254,1,340.6389,259.8027,278,0
7506,230,0.110903,2292.650961,1,473.33014,445.97116,244,9
7507,228,0.023729,4025.927817,1,293.51553,398.7967,411,0
7508,234,0.178143,5538.067927,1,535.53253,325.36942,229,0
7509,101,0.392581,902.754273,1,399.79013,263.3158,290,6
7510,113,0.107614,9166.275089,1,332.4353,318.50067,348,3
7512,114,0.128035,9889.202424,1,414.19266,453.6081,293,0
7513,108,0.055928,1018.813798,1,394.76407,336.13916,388,0
7514,114,0.225276,8263.329504,1,411.96228,362.92612,381,225
7515,208,0.297999,9326.385365,1,200.95502,201.35066,276,0
7516,103,0.015537,1868.534524,1,353.0942,339.67874,311,0
7517,215,0.018453,4020.268043,1,306.4271,134.25104,182,20
7519,200,0.02818,3265.67218,1,372.54333,213.54668,289,1
7520,200,0.063765,6636.957985,1,421.71268,80.23439,313,0
7521,233,0.069219,4308.242572,1,513.65955,419.9083,275,0
7524,116,0.07586,9769.000462,1,467.45633,271.4402,259,0
7525,106,0.286321,8028.09864,1,617.9685,309.06454,315,16
7526,103,0.02068,6043.26224,1,361.4412,344.279,296,17
7527,115,0.089994,9506.834204,1,474.78027,291.8767,307,0
7529,105,0.077054,2711.512839,1,413.15262,320.7694,264,7
7530,215,0.0155,9452.707063,1,329.868,40.755062,192,22
7531,123,0.037519,2372.05433,1,339.8104,391.5696,406,67
7532,112,0.306331,8187.46236,1,436.88086,345.85904,248,2
7533,205,0.187313,4315.03021,1,334.625,236.73215,259,0
7535,208,0.48459,1303.424248,1,405.82306,307.9608,199,11
7536,103,0.018939,6525.799342,1,361.29727,318.4832,302,14
7537,212,0.412651,7483.673708,1,320.1869,338.08936,244,9
7538,108,0.087054,7878.190002,1,362.92294,534.5098,370,109
7539,210,0.073177,9446.488611,1,410.13898,245.66177,241,0
7540,205,0.150444,8549.455153,1,349.2829,248.0743,226,29
7541,213,0.056804,5632.250324,1,537.452,429.99722,200,0
7543,234,0.07534,3542.856335,1,458.98474,306.16324,244,1
7544,228,0.084781,5876.187215,1,379.02866,515.88696,332,6
7546,209,0.07788,2189.683603,1,404.32922,210.35258,232,0
7547,113,0.082071,9806.059646,1,265.3302,262.00247,392,62
7548,123,0.047131,6947.209386,1,374.2503,408.15833,449,0
7549,212,0.264461,5964.518296,1,310.17822,320.49075,238,0
7550,234,0.091719,8980.190795,1,453.29947,321.0804,239,0
7551,103,0.017453,5131.891668,1,335.8505,316.64328,327,0
7552,115,0.099114,3317.621741,1,470.64374,280.76578,299,8
7553,105,0.176372,2584.113812,1,414.5415,357.2876,251,0
7555,223,0.011898,2881.444669,1,400.32626,196.45108,320,0
7556,105,0.138257,257.335438,1,388.5427,274.9106,238,0
7557,113,0.136353,7763.463586,1,334.1022,332.69913,400,0
7558,223,0.037335,3353.400179,1,484.70578,257.8334,234,20
7559,234,0.080527,4687.583485,1,453.73123,331.68567,246,0
7560,221,0.436085,4769.059488,1,517.2854,402.7186,303,0
7561,234,0.12647,1757.221425,1,513.01306,306.46545,246,0
7562,114,0.226521,6076.325093,1,414.67874,431.5419,337,29
7563,220,0.062962,8508.684388,1,476.499,268.78885,326,0
7564,105,0.058032,4204.953125,1,441.1522,268.09393,250,8
7566,233,0.04883,2999.267512,1,483.168,388.9269,218,56
7567,219,0.051575,4297.071138,1,347.02548,442.88068,232,85
7568,121,0.015676,4041.972499,1,218.12793,329.88647,341,3
7570,202,0.13115,587.447658,1,366.04102,468.33398,162,5
7572,213,0.047267,4237.098704,1,504.3926,415.00867,195,0
7573,116,0.018484,8907.581753,1,471.865,272.40778,273,0
7575,122,0.066679,6552.188791,1,439.66302,275.0937,249,7
7576,203,0.057405,5987.054429,1,422.8959,394.0357,189,108
7577,203,0.143386,2940.446131,1,475.76035,307.54697,282,3
7578,223,0.007456,9299.364993,1,375.5876,182.52844,258,0
7579,202,0.015065,649.185488,1,340.55695,287.87393,253,0
7582,123,0.013482,4850.893503,1,284.6496,313.8673,425,0
7583,233,0.039304,3940.683398,1,467.23004,389.11462,292,0
7584,100,0.048748,6895.992455,1,267.09595,303.13937,278,20
7585,222,0.09636,752.370965,1,363.42554,240.9834,148,19
7588,233,0.053645,2930.978308,1,473.2056,449.4129,208,0
7590,108,0.089889,9135.77418,1,329.37418,473.66534,358,0
7591,116,0.058312,4835.752668,1,534.0439,252.49089,264,0
7592,208,0.147166,6473.886707,1,353.5224,306.41885,307,0
7594,112,0.256992,1746.872761,1,390.4936,269.16916,264,0
7595,221,0.053749,3327.651826,1,331.57098,265.5771,227,11
7597,210,0.047548,9078.548259,1,376.37402,271.1746,222,35
7598,113,0.138796,8637.701175,1,325.25595,312.66718,334,40
7599,219,0.04879,1853.634292,1,433.33127,404.6226,303,39
7602,215,0.061065,2992.701324,1,377.80817,198.93318,189,0
7603,208,0.156791,4787.6886,1,255.66547,169.68031,272,0
7604,205,0.162436,6257.52241,1,334.47495,262.0174,236,12
7605,119,0.021879,936.338,1,396.3125,316.80698,298,0
7606,213,0.025643,4724.806542,1,460.46335,432.6206,191,22
7608,202,0.014632,4697.766195,1,339.6906,293.93524,218,53
7609,122,0.067833,272.670958,1,411.6851,278.38687,267,0
7610,200,0.091374,3786.504243,1,384.05365,71.77944,212,0
7611,201,0.02362,2934.928986,1,257.98862,336.5863,481,0
7613,114,0.352982,2723.376075,1,409.9857,372.1631,355,0
7614,209,0.049853,3535.689875,1,389.06458,172.72995,237,2
7615,123,0.024752,8535.434552,1,341.42517,349.05258,464,59
7617,208,0.228405,9559.018078,1,469.45135,467.0607,201,0
7618,101,0.090434,2030.947144,1,360.52356,30.853306,338,22
7620,122,0.076167,4709.343171,1,414.5221,279.37448,256,0
7621,105,0.222803,428.559736,1,536.0723,324.85504,237,0
7622,119,0.021944,9047.279641,1,386.835,306.89215,339,112
7623,121,0.012933,4530.827106,1,218.63255,304.843,359,0
7624,210,0.041127,1692.237079,1,387.9063,175.20561,265,0
7626,112,0.25089,4456.734327,1,406.0445,321.94824,250,6
7627,103,0.019275,1705.652253,1,362.1096,317.98755,282,8
7628,108,0.038034,6122.938881,1,326.70856,512.3579,351,0
7629,108,0.065054,9711.915401,1,299.26752,504.88773,396,0
7631,208,0.249418,634.592534,1,476.4963,383.2715,198,7
7633,209,0.682494,4936.383262,1,471.7485,407.3296,212,0
7635,223,0.010886,9214.76674,1,411.65518,250.31198,251,2
7637,105,0.060415,8897.046635,1,396.14334,236.04808,238,7
7638,212,0.322169,9066.765222,1,301.1933,339.3085,259,0
7640,205,0.087593,5355.461767,1,343.12518,232.33372,239,0
7642,114,0.179138,6848.179244,1,409.97543,285.46753,381,0
7643,230,0.102217,405.912612,1,461.3192,435.28076,260,7
7645,103,0.016796,4462.339199,1,362.13562,332.06894,295,15
7646,119,0.023336,7569.034478,1,389.02408,334.12628,335,0
7647,209,0.139532,7010.00347,1,373.33252,291.73956,222,15
7648,220,0.10145,4164.890661,1,488.23953,338.2784,315,0
7651,116,0.036458,644.197052,1,475.8595,330.4464,277,0
